mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24.917896366119386,0.5197892557593116,0.3240187644958496,0.012726169611383013,5,0.01,100,"{'estimator__max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 100}",0.9181926431552885,0.924738405801053,0.9262519922603453,0.9240733964907132,0.9264563621441778,0.9239425599703155,0.0030121325014895884,19,0.9341059120274204,0.9313509770473316,0.9324403978778866,0.9328600419574878,0.931853729422727,0.9325222116665707,0.0009431424789578716
56.884759950637815,3.059815585880293,0.9529762744903565,0.008621611503523786,5,0.01,300,"{'estimator__max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 300}",0.9220076979859219,0.9333136603721452,0.9297442734290148,0.9294484917655442,0.9333718646895777,0.9295771976484408,0.004140107638705647,3,0.9456300504404175,0.9431237654777367,0.9440096268548744,0.9442383062564033,0.9431618486223649,0.9440327195303594,0.00091420772453354
87.79303607940673,0.5050395453968806,1.5832582473754884,0.05296095627820861,5,0.01,500,"{'estimator__max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 500}",0.916862280843956,0.9325871819544825,0.927066331775222,0.9269346988125434,0.929741009460386,0.9266383005693181,0.005307685305289869,6,0.9486172823882929,0.9461672738133351,0.9470244420741095,0.9477167884444773,0.9452257033313063,0.9469502980103041,0.0011797623103152418
123.3010859966278,0.9983139760893571,2.224456453323364,0.08008781065606539,5,0.01,700,"{'estimator__max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 700}",0.9064461460743395,0.9230705005888669,0.900172304490758,0.9154654435791209,0.8772115246683312,0.9044731838802832,0.015698905492913074,53,0.9477218773922759,0.9456535174410425,0.9314548741448885,0.9401435991581483,0.9005057424087797,0.9330959221090269,0.01724003695804612
162.35869340896608,1.6624496019217103,2.9585822105407713,0.10172162385652457,5,0.01,900,"{'estimator__max_depth': 5, 'learning_rate': 0.01, 'n_estimators': 900}",0.9004299463285925,0.9065097258460075,0.8431585399632056,0.8971213614599839,0.8174661902429318,0.8729371527681444,0.0358654172565616,59,0.9456172117600576,0.938428480349341,0.8849049667465931,0.9221426684106228,0.8391774654821713,0.9060541585497571,0.03947645483178638
18.03800325393677,0.2783736706309025,0.3409549713134766,0.017216502454649816,5,0.1,100,"{'estimator__max_depth': 5, 'learning_rate': 0.1, 'n_estimators': 100}",0.792885237644579,0.8105054686866113,0.8487699630931912,0.8226207817130499,0.8346891197960772,0.8218941141867017,0.019275723764596228,60,0.8382874345862523,0.8421239535029477,0.8863280688061981,0.8613005075700468,0.8799606093649929,0.8616001147660877,0.019346685256721795
54.83377628326416,0.9321408011822933,0.9924865245819092,0.04142449722342328,5,0.1,300,"{'estimator__max_depth': 5, 'learning_rate': 0.1, 'n_estimators': 300}",0.8891331139810554,0.9202924074598281,0.8534800764049608,0.9208720216906002,0.8287990198508788,0.8825153278774647,0.03652567965428795,58,0.9179005666206458,0.931671365644336,0.9100531216243696,0.9327720775163938,0.8925946828054905,0.9169983628422471,0.014890916912132396
93.50536580085755,0.6311181984359027,1.7987263679504395,0.12174080856435372,5,0.1,500,"{'estimator__max_depth': 5, 'learning_rate': 0.1, 'n_estimators': 500}",0.9033658114836223,0.9241639982992516,0.9214858956891816,0.9227971847568203,0.8416205496820646,0.9026866879821881,0.03145997967262099,54,0.9295127217791657,0.9326704484068694,0.9372908364056658,0.9331178750003408,0.9275615661487433,0.9320306895481568,0.003333875648915751
132.94417085647584,1.9636312501825357,2.4654364585876465,0.09693382312688535,5,0.1,700,"{'estimator__max_depth': 5, 'learning_rate': 0.1, 'n_estimators': 700}",0.9069216517091019,0.9242460860226462,0.9252471030832357,0.9234486563687216,0.921805764614812,0.9203338523597034,0.006800018542608309,38,0.9340960015577461,0.9328588841870881,0.9374754541858705,0.9327512706396573,0.9446576611364271,0.9363678543413579,0.004483336668163738
176.3616825580597,2.370336181335338,3.2587963581085204,0.20718474116540808,5,0.1,900,"{'estimator__max_depth': 5, 'learning_rate': 0.1, 'n_estimators': 900}",0.9094377416465104,0.9253160769818422,0.9259381967953282,0.9240488960679673,0.9268612388603643,0.9223204300704024,0.0065058794439001675,30,0.9333713055638564,0.935147735304297,0.936250903128966,0.9331436860626212,0.9394593038974435,0.9354745867914367,0.0022997547475914746
19.518510103225708,0.37623079666955744,0.38730249404907224,0.02869219099226772,5,0.5,100,"{'estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 100}",0.8850217047046387,0.9065316627262909,0.906307656559767,0.8961744387130808,0.9187293708919443,0.9025529667191444,0.011310477770843494,55,0.9218656840810402,0.9285297906549363,0.9279379593986928,0.9150890855542416,0.9279829144401398,0.9242810868258102,0.005204897438453644
59.538286209106445,0.38304988156037045,1.1112036228179931,0.06392022354530724,5,0.5,300,"{'estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 300}",0.9055664813062253,0.9231381702873673,0.9206472210157932,0.9224028229775458,0.925937907582918,0.9195385206339699,0.0071911189446105485,40,0.9363552219715908,0.939220031989488,0.9357121966162162,0.9395235216964546,0.9358230478470786,0.9373268040241657,0.001686540368164571
101.46318416595459,0.9377132169770072,1.8168292045593262,0.09468343507542253,5,0.5,500,"{'estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 500}",0.9106111788358928,0.9265235555824362,0.9225496189337284,0.9260791671872489,0.9275059759547148,0.9226538992988044,0.006249597399485197,29,0.9414572934053885,0.9401083127057158,0.9358461502454601,0.9411985191700898,0.9371332303824151,0.9391487011818139,0.0022548246648932237
144.03585004806519,1.7033597980068775,2.655436325073242,0.4422310441838543,5,0.5,700,"{'estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 700}",0.9140144523968046,0.9286319335207593,0.9222220652211996,0.9272788615806269,0.9269595710798166,0.9238213767598413,0.00536055004800549,22,0.9417181184786887,0.9417436357432332,0.9371281487326985,0.9435521208698892,0.9371359235534794,0.9402555894755977,0.0026356628418304075
180.36503810882567,1.8332177878775353,3.21201605796814,0.04531701442878772,5,0.5,900,"{'estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 900}",0.9157315193557646,0.9293923294124569,0.9226030405974897,0.9279489254188954,0.9276734712562528,0.924669857208172,0.005024765544114866,10,0.9436305679952005,0.9432935887865085,0.9366292872081492,0.9445542283911522,0.9377333737303829,0.9411682092222786,0.003299863110413702
19.51300253868103,0.10391247320203288,0.356404972076416,0.005666469430950842,5,1.0,100,"{'estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 100}",0.9030658008911248,0.9058206351433282,0.9115129015177206,0.9150027037228743,0.916205372872471,0.9103214828295038,0.005115779898822083,51,0.9272245652727805,0.9239021048453533,0.920634038158149,0.9242924528350607,0.924697519448465,0.9241501361119615,0.0021069628170268793
59.34280200004578,0.10485501399886382,1.086629295349121,0.027199527931726773,5,1.0,300,"{'estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 300}",0.9098906080903215,0.9203828815988491,0.922455046475608,0.9221894668509694,0.9262857061641576,0.9202407418359811,0.005520647429700079,39,0.9329574182184324,0.933506765003315,0.9304881600040456,0.9320236832350757,0.9347879173490743,0.9327527887619885,0.0014430689542485617
99.5113817691803,0.6510062067992562,1.7705993175506591,0.049330443037541784,5,1.0,500,"{'estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 500}",0.913694653168421,0.9245845997647176,0.9236356941659742,0.9225280932672014,0.9270047708479178,0.9222895622428464,0.0045440470864157945,31,0.9359550564176855,0.9349263377873949,0.930622560343351,0.9328017540408824,0.9363466669211622,0.9341304751020951,0.0021421935572248827
140.06543760299684,0.9665975289071181,2.4876195907592775,0.0460870978626741,5,1.0,700,"{'estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 700}",0.9145612632205852,0.9247142793639809,0.9248098965511998,0.9234704712476589,0.9261757228161819,0.9227463266399212,0.004181185607649775,27,0.9370706995244337,0.9356057549679082,0.9330067061663714,0.9341794104526148,0.93591989613769,0.9351564934498036,0.0014159859476050526
181.07466139793397,1.3960604907229035,3.274656057357788,0.08806951311287965,5,1.0,900,"{'estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 900}",0.914954350632815,0.924712131119584,0.9247548222450949,0.9243175743970005,0.9256215092062094,0.9228720775201408,0.003981702144254803,25,0.9361193873947751,0.9359439658842694,0.9334163728605531,0.9356618397398063,0.9355111745064129,0.9353305480771633,0.0009803056367939473
37.373431301116945,0.806208090808864,0.4560293197631836,0.01565839675697465,10,0.01,100,"{'estimator__max_depth': 10, 'learning_rate': 0.01, 'n_estimators': 100}",0.9139401727155445,0.927519886546256,0.9275895996573081,0.9217758931044489,0.9231453551825872,0.922794181441229,0.004997640028147696,26,0.9815001226439988,0.9814074553628108,0.9814169828031191,0.9819359901767991,0.9803235321117708,0.9813168166196997,0.0005332616153635229
113.47040963172913,1.0007754056713385,1.4064070224761962,0.08852154834274958,10,0.01,300,"{'estimator__max_depth': 10, 'learning_rate': 0.01, 'n_estimators': 300}",0.9124576775197626,0.9227357462744898,0.9264818334943006,0.9214183026173228,0.9218396437828585,0.9209866407377468,0.0046241469128331745,35,0.9911698489861327,0.9910469416032366,0.9914383188117963,0.9915763754600442,0.9917055056534799,0.991387398102938,0.0002460634146771768
182.3808162689209,1.1692894997303578,2.278349685668945,0.07881245863725017,10,0.01,500,"{'estimator__max_depth': 10, 'learning_rate': 0.01, 'n_estimators': 500}",0.9088374725871621,0.9213619026703174,0.9234243625262686,0.9206692837910821,0.9187264374517841,0.9186038918053228,0.005108960123901699,43,0.9937009256161772,0.9936263207986085,0.994119795368163,0.9945363357165858,0.9942234992380417,0.9940413753475152,0.00033837283467374796
251.61658935546876,2.498696202505952,3.218957233428955,0.2052154200079599,10,0.01,700,"{'estimator__max_depth': 10, 'learning_rate': 0.01, 'n_estimators': 700}",0.9040340394282167,0.9197256014382,0.9198226351183854,0.9186866500873587,0.9175952863996129,0.9159728424943548,0.0060238890671763514,46,0.9935787360838725,0.9949002293031692,0.9946460327312777,0.9949194941709347,0.9942397589678518,0.9944568502514212,0.0005029169925799062
321.95674910545347,1.8255657300091206,4.176669311523438,0.08525955990609956,10,0.01,900,"{'estimator__max_depth': 10, 'learning_rate': 0.01, 'n_estimators': 900}",0.9066935659915066,0.9229152486188028,0.9187030938786789,0.9181264043328317,0.9211804460680003,0.9175237517779641,0.0056830733477080736,44,0.9928426526039839,0.9949691636175059,0.9929195422400359,0.9935391859023633,0.9939051266533024,0.9936351342034383,0.0007748335847935731
35.558942556381226,0.7055077104838566,0.47074117660522463,0.026779115692692233,10,0.1,100,"{'estimator__max_depth': 10, 'learning_rate': 0.1, 'n_estimators': 100}",0.8938360754020563,0.907181630593512,0.9065012222942774,0.8934517930838901,0.9005179959530095,0.9002977434653492,0.005908295075876716,56,0.9850055988214608,0.9840170333447487,0.986448564842966,0.9837497957011557,0.975948854001229,0.983033969342312,0.003666727883044681
110.16397814750671,1.4136613219489618,1.367849016189575,0.05436351172820067,10,0.1,300,"{'estimator__max_depth': 10, 'learning_rate': 0.1, 'n_estimators': 300}",0.9134285600499582,0.9296465245619523,0.9250826238539752,0.9180103062081839,0.9247215215018685,0.9221779072351877,0.005737727275406822,32,0.9856559043200808,0.9852185370630494,0.9859546713540135,0.9862322383948134,0.9837441743843705,0.9853611051032656,0.0008755445482329945
180.6863329410553,1.637735588107748,2.24527530670166,0.12184935050235891,10,0.1,500,"{'estimator__max_depth': 10, 'learning_rate': 0.1, 'n_estimators': 500}",0.9130175017471011,0.9283060200583233,0.9268508685296574,0.9204896002522595,0.9261204419297837,0.9229568865034249,0.0056331745849714015,23,0.9848075701817217,0.9848964132300835,0.9853941302731721,0.9866363121757402,0.9851504563899846,0.9853769764501404,0.0006622230089713881
252.9300320148468,2.717748114986798,3.156166934967041,0.08552632680110628,10,0.1,700,"{'estimator__max_depth': 10, 'learning_rate': 0.1, 'n_estimators': 700}",0.9142931457949026,0.9294627257288455,0.9270957488089406,0.9212799351370933,0.9277156962681352,0.9239694503475835,0.0055650433393605175,18,0.9846261244070812,0.9845707285483212,0.9851540972060924,0.9875205063157468,0.984999551017656,0.9853742014989795,0.0010955018363512279
326.808830165863,2.3704290698631234,4.071341896057129,0.11941861780667899,10,0.1,900,"{'estimator__max_depth': 10, 'learning_rate': 0.1, 'n_estimators': 900}",0.913697379786309,0.9292169996197607,0.9273245158253726,0.922371794617542,0.9279748305876334,0.9241171040873235,0.005706053590789363,14,0.9842157772528827,0.9842003383007768,0.9854017011049655,0.9874122862846108,0.9849857727235055,0.9852431751333481,0.001178090381503405
34.765116691589355,0.6459711444804677,0.4120157241821289,0.012079222651983764,10,0.5,100,"{'estimator__max_depth': 10, 'learning_rate': 0.5, 'n_estimators': 100}",0.8834227085627204,0.9186349129704883,0.9105422633531848,0.9105811417643215,0.9106331999981491,0.9067628453297729,0.012079329516883243,52,0.9725537650468198,0.9768699140285606,0.9769698576163065,0.97764547688969,0.9752795712971568,0.9758637169757067,0.001827985555869998
105.60441722869874,0.5932786266462141,1.2805695056915283,0.05278725016257901,10,0.5,300,"{'estimator__max_depth': 10, 'learning_rate': 0.5, 'n_estimators': 300}",0.9051439381583232,0.9253107889956346,0.9211889158600118,0.9166282840482332,0.9188362555355257,0.9174216365195458,0.006779432905094032,45,0.979311881644017,0.9792347488562005,0.9826630998856506,0.980607146522305,0.9799065760389557,0.9803446905894256,0.0012597233116625464
176.62373938560486,2.1938179666550846,2.0770623207092287,0.061558957995721246,10,0.5,500,"{'estimator__max_depth': 10, 'learning_rate': 0.5, 'n_estimators': 500}",0.9079126120619295,0.9259505527019708,0.9224647970654362,0.9192592080273466,0.9216846259310161,0.9194543591575398,0.006156092377921607,41,0.9807697871332336,0.9799919495380162,0.9819951005047028,0.9818174286786332,0.9803524288302563,0.9809853389369685,0.0007932026277162282
246.6748911380768,2.4793995784260336,2.9233192920684816,0.15446133833806214,10,0.5,700,"{'estimator__max_depth': 10, 'learning_rate': 0.5, 'n_estimators': 700}",0.9098692082711375,0.9262054088497423,0.9235877675380058,0.9200301243646416,0.9221304262032393,0.9203645870453533,0.005619379337069422,36,0.9815000994042314,0.9800025778582816,0.9818989158238358,0.9818573433845884,0.9805804807719877,0.981167883448585,0.0007514133085687022
